T,v,vw,a,o,c,h,l,t,n,m,x,g,op,z,av,s,e,otc
,2,2501.24,0,2501.31,2501.17,2501.31,2501.17,1724406000000,2,,0,,0,0,0,0,0,false
,3,2500.8267,0,2500.71,2500.48,2501.29,2500.48,1724406060000,3,,0,,0,0,0,0,0,false
,2,2500.095,0,2500.16,2500.03,2500.16,2500.03,1724406120000,2,,0,,0,0,0,0,0,false
,3,2500.1167,0,2500.46,2499.99,2500.46,2499.9,1724406180000,3,,0,,0,0,0,0,0,false
,3,2500.0467,0,2500.15,2499.99,2500.15,2499.99,1724406240000,3,,0,,0,0,0,0,0,false
,2,2499.65,0,2499.92,2499.38,2499.92,2499.38,1724406300000,2,,0,,0,0,0,0,0,false
,4,2499.2425,0,2499.24,2499.71,2499.92,2498.1,1724406360000,4,,0,,0,0,0,0,0,false
,2,2500.275,0,2500.42,2500.13,2500.42,2500.13,1724406420000,2,,0,,0,0,0,0,0,false
,3,2499.8467,0,2499.64,2500.04,2500.04,2499.64,1724406480000,3,,0,,0,0,0,0,0,false
,2,2499.8,0,2499.95,2499.65,2499.95,2499.65,1724406540000,2,,0,,0,0,0,0,0,false
,3,2499.7733,0,2500.04,2499.64,2500.04,2499.64,1724406600000,3,,0,,0,0,0,0,0,false
,3,2499.36,0,2499.25,2499.19,2499.64,2499.19,1724406660000,3,,0,,0,0,0,0,0,false
,2,2499.215,0,2499.15,2499.28,2499.28,2499.15,1724406720000,2,,0,,0,0,0,0,0,false
,3,2499.25,0,2499.19,2499.27,2499.29,2499.19,1724406780000,3,,0,,0,0,0,0,0,false
,2,2498.915,0,2499.02,2498.81,2499.02,2498.81,1724406840000,2,,0,,0,0,0,0,0,false
,3,2498.96,0,2499.27,2498.65,2499.27,2498.65,1724406900000,3,,0,,0,0,0,0,0,false
,3,2498.9267,0,2498.87,2498.95,2498.96,2498.87,1724406960000,3,,0,,0,0,0,0,0,false
,2,2498.635,0,2498.76,2498.51,2498.76,2498.51,1724407020000,2,,0,,0,0,0,0,0,false
,3,2498.6567,0,2498.95,2498.6,2498.95,2498.42,1724407080000,3,,0,,0,0,0,0,0,false
,2,2498.845,0,2498.86,2498.83,2498.86,2498.83,1724407140000,2,,0,,0,0,0,0,0,false
,4,2498.285,0,2498.6,2498.16,2498.78,2497.6,1724407200000,4,,0,,0,0,0,0,0,false
,4,2497.9525,0,2496.9,2498.05,2498.78,2496.9,1724407260000,4,,0,,0,0,0,0,0,false
,2,2498.48,0,2498.48,2498.48,2498.48,2498.48,1724407320000,2,,0,,0,0,0,0,0,false
,3,2498.1333,0,2498.05,2498.03,2498.32,2498.03,1724407380000,3,,0,,0,0,0,0,0,false
,2,2497.675,0,2497.78,2497.57,2497.78,2497.57,1724407440000,2,,0,,0,0,0,0,0,false
,3,2497.8067,0,2498.03,2497.77,2498.03,2497.62,1724407500000,3,,0,,0,0,0,0,0,false
,3,2497.62,0,2497.62,2497.62,2497.62,2497.62,1724407560000,3,,0,,0,0,0,0,0,false
,2,2498.405,0,2498.37,2498.44,2498.44,2498.37,1724407620000,2,,0,,0,0,0,0,0,false
,3,2498.17,0,2497.62,2498.52,2498.52,2497.62,1724407680000,3,,0,,0,0,0,0,0,false
,2,2498.19,0,2498.43,2497.95,2498.43,2497.95,1724407740000,2,,0,,0,0,0,0,0,false
,3,2498.0433,0,2498.52,2497.55,2498.52,2497.55,1724407800000,3,,0,,0,0,0,0,0,false
,3,2497.5,0,2497.25,2497.19,2498.06,2497.19,1724407860000,3,,0,,0,0,0,0,0,false
,2,2496.5,0,2496.64,2496.36,2496.64,2496.36,1724407920000,2,,0,,0,0,0,0,0,false
,3,2496.9,0,2497.19,2497.05,2497.19,2496.46,1724407980000,3,,0,,0,0,0,0,0,false
,2,2497.48,0,2497.46,2497.5,2497.5,2497.46,1724408040000,2,,0,,0,0,0,0,0,false
,3,2496.9467,0,2496.47,2497.2,2497.2,2496.47,1724408100000,3,,0,,0,0,0,0,0,false
,2,2497.53,0,2497.63,2497.43,2497.63,2497.43,1724408160000,2,,0,,0,0,0,0,0,false
,2,2497.36,0,2497.42,2497.3,2497.42,2497.3,1724408220000,2,,0,,0,0,0,0,0,false
,3,2497.28,0,2497.43,2497.21,2497.43,2497.2,1724408280000,3,,0,,0,0,0,0,0,false
,2,2497.5,0,2497.29,2497.71,2497.71,2497.29,1724408340000,2,,0,,0,0,0,0,0,false
,3,2497.7133,0,2497.21,2497.64,2498.29,2497.21,1724408400000,3,,0,,0,0,0,0,0,false
,3,2497.7733,0,2498.04,2497.96,2498.04,2497.32,1724408460000,3,,0,,0,0,0,0,0,false
,2,2497.225,0,2497.42,2497.03,2497.42,2497.03,1724408520000,2,,0,,0,0,0,0,0,false
,3,2497.4933,0,2497.96,2497.41,2497.96,2497.11,1724408580000,3,,0,,0,0,0,0,0,false
,2,2497.345,0,2497.23,2497.46,2497.46,2497.23,1724408640000,2,,0,,0,0,0,0,0,false
,3,2497.49,0,2497.41,2497.61,2497.61,2497.41,1724408700000,3,,0,,0,0,0,0,0,false
,3,2497.3733,0,2497.53,2497.14,2497.53,2497.14,1724408760000,3,,0,,0,0,0,0,0,false
,2,2497.125,0,2497.13,2497.12,2497.13,2497.12,1724408820000,2,,0,,0,0,0,0,0,false
,3,2496.9733,0,2497.52,2496.39,2497.52,2496.39,1724408880000,3,,0,,0,0,0,0,0,false
,2,2496.335,0,2496.42,2496.25,2496.42,2496.25,1724408940000,2,,0,,0,0,0,0,0,false
,3,2496.28,0,2496.69,2496.44,2496.69,2495.71,1724409000000,3,,0,,0,0,0,0,0,false
,3,2496.34,0,2496.64,2496.45,2496.64,2495.93,1724409060000,3,,0,,0,0,0,0,0,false
,2,2496.375,0,2496.58,2496.17,2496.58,2496.17,1724409120000,2,,0,,0,0,0,0,0,false
,3,2496.2467,0,2496.45,2496.29,2496.45,2496,1724409180000,3,,0,,0,0,0,0,0,false
,2,2496.89,0,2496.71,2497.07,2497.07,2496.71,1724409240000,2,,0,,0,0,0,0,0,false
,3,2497.0833,0,2496.29,2497.49,2497.49,2496.29,1724409300000,3,,0,,0,0,0,0,0,false
,3,2497.43,0,2497.5,2497.65,2497.65,2497.14,1724409360000,3,,0,,0,0,0,0,0,false
,2,2497.415,0,2497.36,2497.47,2497.47,2497.36,1724409420000,2,,0,,0,0,0,0,0,false
,3,2497.33,0,2497.79,2497.7,2497.79,2496.5,1724409480000,3,,0,,0,0,0,0,0,false
,2,2497.45,0,2497.78,2497.12,2497.78,2497.12,1724409540000,2,,0,,0,0,0,0,0,false
,3,2497.05,0,2497.7,2496.74,2497.7,2496.71,1724409600000,3,,0,,0,0,0,0,0,false
,3,2497.0933,0,2496.67,2497.48,2497.48,2496.67,1724409660000,3,,0,,0,0,0,0,0,false
,2,2497.35,0,2497.38,2497.32,2497.38,2497.32,1724409720000,2,,0,,0,0,0,0,0,false
,2,2497.04,0,2497.24,2496.84,2497.24,2496.84,1724409780000,2,,0,,0,0,0,0,0,false
,2,2497.93,0,2497.84,2498.02,2498.02,2497.84,1724409840000,2,,0,,0,0,0,0,0,false
,3,2497.9333,0,2498.22,2498.33,2498.33,2497.25,1724409900000,3,,0,,0,0,0,0,0,false
,2,2497.87,0,2498.3,2497.44,2498.3,2497.44,1724409960000,2,,0,,0,0,0,0,0,false
,2,2497.48,0,2497.46,2497.5,2497.5,2497.46,1724410020000,2,,0,,0,0,0,0,0,false
,3,2497.71,0,2497.74,2497.5,2497.89,2497.5,1724410080000,3,,0,,0,0,0,0,0,false
,2,2497.595,0,2497.67,2497.52,2497.67,2497.52,1724410140000,2,,0,,0,0,0,0,0,false
,3,2497.6567,0,2497.5,2497.8,2497.8,2497.5,1724410200000,3,,0,,0,0,0,0,0,false
,3,2497.9667,0,2497.7,2497.8,2498.4,2497.7,1724410260000,3,,0,,0,0,0,0,0,false
,2,2498.46,0,2498.55,2498.37,2498.55,2498.37,1724410320000,2,,0,,0,0,0,0,0,false
,3,2498.7067,0,2498.76,2498.41,2498.95,2498.41,1724410380000,3,,0,,0,0,0,0,0,false
,2,2498.415,0,2498.34,2498.49,2498.49,2498.34,1724410440000,2,,0,,0,0,0,0,0,false
,3,2498.4567,0,2498.35,2498.08,2498.94,2498.08,1724410500000,3,,0,,0,0,0,0,0,false
,3,2498.3,0,2498.36,2498.08,2498.46,2498.08,1724410560000,3,,0,,0,0,0,0,0,false
,2,2498.73,0,2498.44,2499.02,2499.02,2498.44,1724410620000,2,,0,,0,0,0,0,0,false
,3,2498.8033,0,2498.85,2498.74,2498.85,2498.74,1724410680000,3,,0,,0,0,0,0,0,false
,2,2498.66,0,2498.58,2498.74,2498.74,2498.58,1724410740000,2,,0,,0,0,0,0,0,false
,3,2498.8633,0,2498.93,2499.08,2499.08,2498.58,1724410800000,3,,0,,0,0,0,0,0,false
,3,2498.69,0,2498.71,2499.08,2499.08,2498.28,1724410860000,3,,0,,0,0,0,0,0,false
,2,2498.315,0,2498.4,2498.23,2498.4,2498.23,1724410920000,2,,0,,0,0,0,0,0,false
,3,2498.4867,0,2498.64,2498.23,2498.64,2498.23,1724410980000,3,,0,,0,0,0,0,0,false
,2,2498.525,0,2498.66,2498.39,2498.66,2498.39,1724411040000,2,,0,,0,0,0,0,0,false
,3,2498.5367,0,2498.49,2498.46,2498.66,2498.46,1724411100000,3,,0,,0,0,0,0,0,false
,3,2498.08,0,2497.94,2498.46,2498.46,2497.84,1724411160000,3,,0,,0,0,0,0,0,false
,2,2497.73,0,2497.65,2497.81,2497.81,2497.65,1724411220000,2,,0,,0,0,0,0,0,false
,3,2497.7367,0,2497.46,2497.81,2497.94,2497.46,1724411280000,3,,0,,0,0,0,0,0,false
,2,2498.045,0,2497.96,2498.13,2498.13,2497.96,1724411340000,2,,0,,0,0,0,0,0,false
,3,2498.1967,0,2498.23,2498.46,2498.46,2497.9,1724411400000,3,,0,,0,0,0,0,0,false
,3,2498.6133,0,2498.6,2498.46,2498.78,2498.46,1724411460000,3,,0,,0,0,0,0,0,false
,2,2498.69,0,2498.49,2498.89,2498.89,2498.49,1724411520000,2,,0,,0,0,0,0,0,false
,3,2499.36,0,2499.76,2498.5,2499.82,2498.5,1724411580000,3,,0,,0,0,0,0,0,false
,2,2499.675,0,2499.78,2499.57,2499.78,2499.57,1724411640000,2,,0,,0,0,0,0,0,false
,3,2498.9733,0,2499.28,2499.13,2499.28,2498.51,1724411700000,3,,0,,0,0,0,0,0,false
,3,2499.2867,0,2499.32,2499.13,2499.41,2499.13,1724411760000,3,,0,,0,0,0,0,0,false
,2,2498.835,0,2498.84,2498.83,2498.84,2498.83,1724411820000,2,,0,,0,0,0,0,0,false
,3,2498.93,0,2498.85,2498.83,2499.11,2498.83,1724411880000,3,,0,,0,0,0,0,0,false
,2,2499.36,0,2499.53,2499.19,2499.53,2499.19,1724411940000,2,,0,,0,0,0,0,0,false
,3,2499.31,0,2499.3,2499.22,2499.41,2499.22,1724412000000,3,,0,,0,0,0,0,0,false
,3,2499.1467,0,2499.3,2499.22,2499.3,2498.92,1724412060000,3,,0,,0,0,0,0,0,false
,2,2498.965,0,2498.73,2499.2,2499.2,2498.73,1724412120000,2,,0,,0,0,0,0,0,false
,3,2499.1467,0,2499.27,2498.74,2499.43,2498.74,1724412180000,3,,0,,0,0,0,0,0,false
,2,2499.495,0,2499.38,2499.61,2499.61,2499.38,1724412240000,2,,0,,0,0,0,0,0,false
,3,2499.52,0,2499.6,2499.67,2499.67,2499.29,1724412300000,3,,0,,0,0,0,0,0,false
,3,2499.5867,0,2499.63,2499.67,2499.67,2499.46,1724412360000,3,,0,,0,0,0,0,0,false
,2,2499.835,0,2499.82,2499.85,2499.85,2499.82,1724412420000,2,,0,,0,0,0,0,0,false
,3,2499.8533,0,2499.86,2499.85,2499.86,2499.85,1724412480000,3,,0,,0,0,0,0,0,false
,2,2499.885,0,2499.81,2499.96,2499.96,2499.81,1724412540000,2,,0,,0,0,0,0,0,false
,3,2499.42,0,2499.49,2498.96,2499.81,2498.96,1724412600000,3,,0,,0,0,0,0,0,false
,3,2499.3267,0,2499.1,2499.31,2499.57,2499.1,1724412660000,3,,0,,0,0,0,0,0,false
,2,2498.49,0,2498.65,2498.33,2498.65,2498.33,1724412720000,2,,0,,0,0,0,0,0,false
,3,2498.13,0,2498.1,2498.33,2498.33,2497.96,1724412780000,3,,0,,0,0,0,0,0,false
,2,2498.335,0,2498.31,2498.36,2498.36,2498.31,1724412840000,2,,0,,0,0,0,0,0,false
,3,2498.4567,0,2498.49,2498.62,2498.62,2498.26,1724412900000,3,,0,,0,0,0,0,0,false
,2,2498.525,0,2498.38,2498.67,2498.67,2498.38,1724412960000,2,,0,,0,0,0,0,0,false
,3,2498.6933,0,2498.62,2498.85,2498.85,2498.61,1724413020000,3,,0,,0,0,0,0,0,false
,2,2498.705,0,2498.56,2498.85,2498.85,2498.56,1724413080000,2,,0,,0,0,0,0,0,false
,2,2498.625,0,2498.81,2498.44,2498.81,2498.44,1724413140000,2,,0,,0,0,0,0,0,false
,3,2498.7233,0,2498.66,2498.7,2498.81,2498.66,1724413200000,3,,0,,0,0,0,0,0,false
,2,2498.675,0,2498.39,2498.96,2498.96,2498.39,1724413260000,2,,0,,0,0,0,0,0,false
,3,2498.8733,0,2498.39,2499.03,2499.2,2498.39,1724413320000,3,,0,,0,0,0,0,0,false
,3,2499.09,0,2499.16,2498.79,2499.32,2498.79,1724413380000,3,,0,,0,0,0,0,0,false
,2,2499.385,0,2499.4,2499.37,2499.4,2499.37,1724413440000,2,,0,,0,0,0,0,0,false
,3,2499.32,0,2499.31,2499.25,2499.4,2499.25,1724413500000,3,,0,,0,0,0,0,0,false
,2,2499.225,0,2499.04,2499.41,2499.41,2499.04,1724413560000,2,,0,,0,0,0,0,0,false
,3,2499.2433,0,2499.42,2499.27,2499.42,2499.04,1724413620000,3,,0,,0,0,0,0,0,false
,3,2499.2867,0,2499.23,2499.27,2499.36,2499.23,1724413680000,3,,0,,0,0,0,0,0,false
,2,2499.12,0,2499.1,2499.14,2499.14,2499.1,1724413740000,2,,0,,0,0,0,0,0,false
,3,2499.1167,0,2499.13,2499.12,2499.13,2499.1,1724413800000,3,,0,,0,0,0,0,0,false
,2,2499.43,0,2499.24,2499.62,2499.62,2499.24,1724413860000,2,,0,,0,0,0,0,0,false
,3,2500.09,0,2500.39,2500.64,2500.64,2499.24,1724413920000,3,,0,,0,0,0,0,0,false
,3,2500.3033,0,2500.92,2499.64,2500.92,2499.64,1724413980000,3,,0,,0,0,0,0,0,false
,2,2500.995,0,2500.97,2501.02,2501.02,2500.97,1724414040000,2,,0,,0,0,0,0,0,false
,3,2501.17,0,2501.25,2501.31,2501.31,2500.95,1724414100000,3,,0,,0,0,0,0,0,false
,2,2501.89,0,2501.44,2502.34,2502.34,2501.44,1724414160000,2,,0,,0,0,0,0,0,false
,3,2501.8467,0,2502.17,2501.93,2502.17,2501.44,1724414220000,3,,0,,0,0,0,0,0,false
,3,2501.87,0,2501.9,2501.94,2501.94,2501.77,1724414280000,3,,0,,0,0,0,0,0,false
,2,2501.64,0,2501.66,2501.62,2501.66,2501.62,1724414340000,2,,0,,0,0,0,0,0,false
,3,2501.63,0,2501.41,2501.82,2501.82,2501.41,1724414400000,3,,0,,0,0,0,0,0,false
,2,2501.445,0,2501.64,2501.25,2501.64,2501.25,1724414460000,2,,0,,0,0,0,0,0,false
,3,2501.5267,0,2501.37,2501.77,2501.77,2501.37,1724414520000,3,,0,,0,0,0,0,0,false
,3,2501.6967,0,2501.77,2501.38,2501.94,2501.38,1724414580000,3,,0,,0,0,0,0,0,false
,2,2501.76,0,2501.85,2501.67,2501.85,2501.67,1724414640000,2,,0,,0,0,0,0,0,false
,3,2501.7167,0,2501.64,2501.58,2501.93,2501.58,1724414700000,3,,0,,0,0,0,0,0,false
,2,2501.705,0,2501.82,2501.59,2501.82,2501.59,1724414760000,2,,0,,0,0,0,0,0,false
,3,2502.0567,0,2502.17,2502.18,2502.18,2501.82,1724414820000,3,,0,,0,0,0,0,0,false
,3,2502.0367,0,2502.05,2502.18,2502.18,2501.88,1724414880000,3,,0,,0,0,0,0,0,false
,2,2501.765,0,2501.87,2501.66,2501.87,2501.66,1724414940000,2,,0,,0,0,0,0,0,false
,3,2501.5967,0,2501.63,2501.29,2501.87,2501.29,1724415000000,3,,0,,0,0,0,0,0,false
,2,2501.165,0,2501.28,2501.05,2501.28,2501.05,1724415060000,2,,0,,0,0,0,0,0,false
,3,2501.2633,0,2501.34,2501.17,2501.34,2501.17,1724415120000,3,,0,,0,0,0,0,0,false
,3,2500.92,0,2501,2501.17,2501.17,2500.59,1724415180000,3,,0,,0,0,0,0,0,false
,2,2500.63,0,2501.06,2500.2,2501.06,2500.2,1724415240000,2,,0,,0,0,0,0,0,false
,3,2500.7133,0,2500.52,2500.61,2501.01,2500.52,1724415300000,3,,0,,0,0,0,0,0,false
,2,2500.75,0,2500.61,2500.89,2500.89,2500.61,1724415360000,2,,0,,0,0,0,0,0,false
,3,2500.7767,0,2500.89,2500.83,2500.89,2500.61,1724415420000,3,,0,,0,0,0,0,0,false
,3,2500.8167,0,2500.71,2500.83,2500.91,2500.71,1724415480000,3,,0,,0,0,0,0,0,false
,2,2501.01,0,2500.9,2501.12,2501.12,2500.9,1724415540000,2,,0,,0,0,0,0,0,false
,3,2500.47,0,2500.59,2499.92,2500.9,2499.92,1724415600000,3,,0,,0,0,0,0,0,false
,2,2499.745,0,2499.87,2499.62,2499.87,2499.62,1724415660000,2,,0,,0,0,0,0,0,false
,3,2499.8033,0,2499.63,2499.91,2499.91,2499.63,1724415720000,3,,0,,0,0,0,0,0,false
,3,2499.6633,0,2499.74,2499.91,2499.91,2499.34,1724415780000,3,,0,,0,0,0,0,0,false
,2,2499.12,0,2499.38,2498.86,2499.38,2498.86,1724415840000,2,,0,,0,0,0,0,0,false
,3,2499.2933,0,2498.97,2499.53,2499.53,2498.97,1724415900000,3,,0,,0,0,0,0,0,false
,2,2499.82,0,2499.54,2500.1,2500.1,2499.54,1724415960000,2,,0,,0,0,0,0,0,false
,3,2499.3833,0,2499.68,2499.47,2499.68,2499,1724416020000,3,,0,,0,0,0,0,0,false
,3,2499.91,0,2500.03,2499.47,2500.23,2499.47,1724416080000,3,,0,,0,0,0,0,0,false
,2,2499.985,0,2499.72,2500.25,2500.25,2499.72,1724416140000,2,,0,,0,0,0,0,0,false
,3,2499.8567,0,2500.31,2499.65,2500.31,2499.61,1724416200000,3,,0,,0,0,0,0,0,false
,2,2499.2,0,2499.21,2499.19,2499.21,2499.19,1724416260000,2,,0,,0,0,0,0,0,false
,3,2499.22,0,2499.06,2499.39,2499.39,2499.06,1724416320000,3,,0,,0,0,0,0,0,false
,3,2499.21,0,2499.27,2499.07,2499.29,2499.07,1724416380000,3,,0,,0,0,0,0,0,false
,2,2500.09,0,2499.91,2500.27,2500.27,2499.91,1724416440000,2,,0,,0,0,0,0,0,false
,3,2499.8133,0,2500.47,2499.32,2500.47,2499.32,1724416500000,3,,0,,0,0,0,0,0,false
,2,2499.79,0,2499.77,2499.81,2499.81,2499.77,1724416560000,2,,0,,0,0,0,0,0,false
,3,2499.68,0,2499.74,2499.53,2499.77,2499.53,1724416620000,3,,0,,0,0,0,0,0,false
,3,2499.6333,0,2499.62,2499.53,2499.75,2499.53,1724416680000,3,,0,,0,0,0,0,0,false
,2,2500.045,0,2500.01,2500.08,2500.08,2500.01,1724416740000,2,,0,,0,0,0,0,0,false
,3,2500.0433,0,2499.96,2500.16,2500.16,2499.96,1724416800000,3,,0,,0,0,0,0,0,false
,2,2500.745,0,2500.62,2500.87,2500.87,2500.62,1724416860000,2,,0,,0,0,0,0,0,false
,3,2500.6533,0,2500.64,2500.86,2500.86,2500.46,1724416920000,3,,0,,0,0,0,0,0,false
,3,2501.07,0,2501.3,2500.86,2501.3,2500.86,1724416980000,3,,0,,0,0,0,0,0,false
,2,2500.59,0,2500.64,2500.54,2500.64,2500.54,1724417040000,2,,0,,0,0,0,0,0,false
,3,2500.83,0,2500.87,2501.08,2501.08,2500.54,1724417100000,3,,0,,0,0,0,0,0,false
,2,2500.77,0,2501.03,2500.51,2501.03,2500.51,1724417160000,2,,0,,0,0,0,0,0,false
,3,2500.9333,0,2500.62,2501.15,2501.15,2500.62,1724417220000,3,,0,,0,0,0,0,0,false
,3,2501.1533,0,2501.52,2500.63,2501.52,2500.63,1724417280000,3,,0,,0,0,0,0,0,false
,2,2501.46,0,2501.51,2501.41,2501.51,2501.41,1724417340000,2,,0,,0,0,0,0,0,false
,3,2501.33,0,2501.25,2501.41,2501.41,2501.25,1724417400000,3,,0,,0,0,0,0,0,false
,2,2501.165,0,2501.25,2501.08,2501.25,2501.08,1724417460000,2,,0,,0,0,0,0,0,false
,3,2501.21,0,2501.3,2501.08,2501.3,2501.08,1724417520000,3,,0,,0,0,0,0,0,false
,3,2500.9567,0,2500.98,2501.08,2501.08,2500.81,1724417580000,3,,0,,0,0,0,0,0,false
,2,2500.815,0,2500.64,2500.99,2500.99,2500.64,1724417640000,2,,0,,0,0,0,0,0,false
,3,2500.9733,0,2500.98,2500.65,2501.29,2500.65,1724417700000,3,,0,,0,0,0,0,0,false
,2,2501.545,0,2501.44,2501.65,2501.65,2501.44,1724417760000,2,,0,,0,0,0,0,0,false
,3,2501.4667,0,2501.41,2501.79,2501.79,2501.2,1724417820000,3,,0,,0,0,0,0,0,false
,3,2501.6467,0,2501.79,2501.42,2501.79,2501.42,1724417880000,3,,0,,0,0,0,0,0,false
,2,2501.35,0,2501.42,2501.28,2501.42,2501.28,1724417940000,2,,0,,0,0,0,0,0,false
,3,2500.75,0,2500.77,2501.28,2501.28,2500.2,1724418000000,3,,0,,0,0,0,0,0,false
,2,2500.765,0,2500.59,2500.94,2500.94,2500.59,1724418060000,2,,0,,0,0,0,0,0,false
,3,2500.67,0,2500.51,2500.73,2500.77,2500.51,1724418120000,3,,0,,0,0,0,0,0,false
,3,2500.5867,0,2500.76,2500.73,2500.76,2500.27,1724418180000,3,,0,,0,0,0,0,0,false
,2,2499.58,0,2499.79,2499.37,2499.79,2499.37,1724418240000,2,,0,,0,0,0,0,0,false
,3,2499.8033,0,2500.3,2499.32,2500.3,2499.32,1724418300000,3,,0,,0,0,0,0,0,false
,2,2500.045,0,2500.09,2500,2500.09,2500,1724418360000,2,,0,,0,0,0,0,0,false
,3,2499.2267,0,2499.55,2499.02,2499.55,2499.02,1724418420000,3,,0,,0,0,0,0,0,false
,3,2499.3433,0,2499.01,2499.02,2500,2499.01,1724418480000,3,,0,,0,0,0,0,0,false
,2,2499.57,0,2499.59,2499.55,2499.59,2499.55,1724418540000,2,,0,,0,0,0,0,0,false
,3,2499.9367,0,2499.87,2499.55,2500.39,2499.55,1724418600000,3,,0,,0,0,0,0,0,false
,2,2500.69,0,2500.47,2500.91,2500.91,2500.47,1724418660000,2,,0,,0,0,0,0,0,false
,3,2500.6733,0,2501.07,2500.75,2501.07,2500.2,1724418720000,3,,0,,0,0,0,0,0,false
,4,2501.135,0,2501.66,2500.75,2501.66,2500.5,1724418780000,4,,0,,0,0,0,0,0,false
,2,2501.19,0,2501.27,2501.11,2501.27,2501.11,1724418840000,2,,0,,0,0,0,0,0,false
,3,2501.05,0,2500.62,2501.11,2501.42,2500.62,1724418900000,3,,0,,0,0,0,0,0,false
,2,2501.685,0,2501.6,2501.77,2501.77,2501.6,1724418960000,2,,0,,0,0,0,0,0,false
,3,2502.4433,0,2502.87,2503.16,2503.16,2501.3,1724419020000,3,,0,,0,0,0,0,0,false
,2,2503.48,0,2503.73,2503.23,2503.73,2503.23,1724419080000,2,,0,,0,0,0,0,0,false
,2,2502.73,0,2502.84,2502.62,2502.84,2502.62,1724419140000,2,,0,,0,0,0,0,0,false
,3,2502.6,0,2502.58,2502.62,2502.62,2502.58,1724419200000,3,,0,,0,0,0,0,0,false
,2,2501.42,0,2501.79,2501.05,2501.79,2501.05,1724419260000,2,,0,,0,0,0,0,0,false
,3,2501.3067,0,2501.1,2500.6,2502.22,2500.6,1724419320000,3,,0,,0,0,0,0,0,false
,2,2499.965,0,2500.13,2499.8,2500.13,2499.8,1724419380000,2,,0,,0,0,0,0,0,false
,3,2500.6267,0,2501.09,2500.75,2501.09,2500.04,1724419440000,3,,0,,0,0,0,0,0,false
,3,2500.2267,0,2500.44,2500.05,2500.44,2500.05,1724419500000,3,,0,,0,0,0,0,0,false
,2,2499.56,0,2499.8,2499.32,2499.8,2499.32,1724419560000,2,,0,,0,0,0,0,0,false
,3,2499.8333,0,2499.34,2500.43,2500.43,2499.34,1724419620000,3,,0,,0,0,0,0,0,false
,2,2500.46,0,2500.47,2500.45,2500.47,2500.45,1724419680000,2,,0,,0,0,0,0,0,false
,3,2500.33,0,2499.35,2500.91,2500.91,2499.35,1724419740000,3,,0,,0,0,0,0,0,false
,3,2499.8367,0,2499.54,2500.91,2500.91,2499.06,1724419800000,3,,0,,0,0,0,0,0,false
,2,2498.84,0,2498.64,2499.04,2499.04,2498.64,1724419860000,2,,0,,0,0,0,0,0,false
,3,2499.0267,0,2499.22,2499.22,2499.22,2498.64,1724419920000,3,,0,,0,0,0,0,0,false
,2,2498.075,0,2498.19,2497.96,2498.19,2497.96,1724419980000,2,,0,,0,0,0,0,0,false
,3,2498.47,0,2499.22,2498.21,2499.22,2497.98,1724420040000,3,,0,,0,0,0,0,0,false
,3,2497.6333,0,2497.96,2498.21,2498.21,2496.73,1724420100000,3,,0,,0,0,0,0,0,false
,2,2498.45,0,2497.88,2499.02,2499.02,2497.88,1724420160000,2,,0,,0,0,0,0,0,false
,3,2498.5233,0,2499.12,2498.57,2499.12,2497.88,1724420220000,3,,0,,0,0,0,0,0,false
,2,2497.905,0,2498.08,2497.73,2498.08,2497.73,1724420280000,2,,0,,0,0,0,0,0,false
,3,2497.51,0,2497.12,2497.03,2498.38,2497.03,1724420340000,3,,0,,0,0,0,0,0,false
,3,2497.17,0,2496.98,2497.03,2497.5,2496.98,1724420400000,3,,0,,0,0,0,0,0,false
,2,2496.98,0,2497.06,2496.9,2497.06,2496.9,1724420460000,2,,0,,0,0,0,0,0,false
,3,2496.6133,0,2496.34,2496.43,2497.07,2496.34,1724420520000,3,,0,,0,0,0,0,0,false
,2,2495.535,0,2495.93,2495.14,2495.93,2495.14,1724420580000,2,,0,,0,0,0,0,0,false
,3,2496.46,0,2496.77,2496.64,2496.77,2495.97,1724420640000,3,,0,,0,0,0,0,0,false
,3,2496.6233,0,2496.4,2496.64,2496.83,2496.4,1724420700000,3,,0,,0,0,0,0,0,false
,2,2496.375,0,2496.68,2496.07,2496.68,2496.07,1724420760000,2,,0,,0,0,0,0,0,false
,3,2496.02,0,2495.99,2495.39,2496.68,2495.39,1724420820000,3,,0,,0,0,0,0,0,false
,2,2494.9,0,2495.17,2494.63,2495.17,2494.63,1724420880000,2,,0,,0,0,0,0,0,false
,3,2495.25,0,2495.4,2495.18,2495.4,2495.17,1724420940000,3,,0,,0,0,0,0,0,false
,3,2495.3867,0,2494.85,2495.18,2496.13,2494.85,1724421000000,3,,0,,0,0,0,0,0,false
,2,2496.005,0,2496.12,2495.89,2496.12,2495.89,1724421060000,2,,0,,0,0,0,0,0,false
,3,2496.2367,0,2496.46,2497.23,2497.23,2495.02,1724421120000,3,,0,,0,0,0,0,0,false
,2,2497.37,0,2497.36,2497.38,2497.38,2497.36,1724421180000,2,,0,,0,0,0,0,0,false
,3,2497.7033,0,2497.62,2498.13,2498.13,2497.36,1724421240000,3,,0,,0,0,0,0,0,false
,3,2497.73,0,2497.59,2497.63,2497.97,2497.59,1724421300000,3,,0,,0,0,0,0,0,false
,2,2498.295,0,2498.26,2498.33,2498.33,2498.26,1724421360000,2,,0,,0,0,0,0,0,false
